sr_no,date,startup_name,subvertical,city,investors,investment_type,amount_usd,remarks,year,industry
2518,NaT,etaout,,noida,"amit ranjan, vijay shekhar sharma, kunal bahl, girish mathrubootham & xc2 xa0 group of other angel investors",seed funding,500000.0,,,ecommerce
2519,NaT,ifmr holdings,,chennai,"accion, leapfrog investments, lok capital",private equity,25000000.0,series b,,fintech
2520,NaT,massblurb,,mumbai,"letsventure, mumbai angels",seed funding,,,,mobility
2521,NaT,agrostar,,pune,idg ventures,private equity,4000000.0,series a,,other
2522,NaT,voxweb,,mumbai,jitendra gupta & others,seed funding,100000.0,,,media_entertainment
2523,NaT,trukky,,ahmedabad,"gujarat based angel investors, mmy co-founder",seed funding,245000.0,,,logistics
2524,NaT,vanitycube,,delhi,group of angel investors,seed funding,,,,other
2525,NaT,edu4share,,delhi,nalin jain & other angel investors,seed funding,220000.0,,,edtech
2526,NaT,yourstory,,mumbai,"ratan tata, vani kola, t v mohandas pai, karthee madasamay",seed funding,,,,other
2527,NaT,sampurnearth,,mumbai,"intellecap impact investment network, family office fund",seed funding,160000.0,,,other
2528,NaT,orobind,,bangalore,existing & new investors,private equity,,pre series a,,edtech
2529,NaT,fixy,,mumbai,venturenursery,seed funding,,,,other
2530,NaT,msm box,,delhi,rohit goel,seed funding,,,,other
2531,NaT,shadowfax,,gurgaon,"kunal bahl, rohit bansal, zishaan hayath, prashant malik",seed funding,310000.0,,,logistics
2532,NaT,gadgets 360,,delhi,one97 communications,private equity,,strategic investment,,ecommerce
2533,NaT,roposo,,gurgaon,tiger global,private equity,15000000.0,series b,,other
2534,NaT,intelligencenode,,mumbai,"new enterprise associates, orios venture partners",private equity,4200000.0,series a,,technology
2535,NaT,hyperverge,,chennai,"nea, milliways ventures, naya ventures",seed funding,1000000.0,,,edtech
2536,NaT,twyst,,gurgaon,"rohit bhatia, sunil nikhar, vaibhav domkundwar, siddharth nautiyal",seed funding,,,,other
2537,NaT,idfy,,mumbai,"nea, blume ventures & others",private equity,,series a,,technology
2538,NaT,zoojoo.be,,bangalore,roundglass partners,private equity,1000000.0,series a,,other
2539,NaT,fashionove,,kolkata,umesh yadav,seed funding,,,,other
2540,NaT,timesaverz,,mumbai,unilazer ventures,private equity,2400000.0,,,technology
2541,NaT,envoged,,mumbai,"manish dhingra, ankush nijhawa, gaurav bhatnagar",seed funding,,,,other
2542,NaT,mebelkart,,bangalore,askme,private equity,20000000.0,,,ecommerce
2543,NaT,labsadvisor,,delhi,group of angel investors,seed funding,156000.0,,,healthcare
2544,NaT,flatpebble,,hyderabad,indian angel network,seed funding,600000.0,,,ecommerce
2545,NaT,bluegape.com,,delhi,"ah ventures, times internet, rudy gopalakrishnan",seed funding,600000.0,,,other
2546,NaT,epoise,,bangalore,"orios venture partners, amit ranjan & others",seed funding,500000.0,,,other
2547,NaT,jolly food fellow,,ahmedabad,the 1947,seed funding,300000.0,,,food
2548,NaT,bookmein,,mumbai,ajmera group of companies,seed funding,400000.0,,,other
2549,NaT,izofy,,kolkata,prime capital markets ltd,seed funding,,,,other
2550,NaT,rbus,,mumbai,"india quotient, anupam mittal & others",seed funding,,,,technology
2551,NaT,qyk app,,bangalore,"growx ventures, tracxn labs, powai lake ventures, and sahil barua",private equity,1000000.0,pre-series a,,other
2552,NaT,eazydiner,,gurgaon,"dsg consumer partners, saama capital",private equity,3000000.0,series a,,food
2553,NaT,revx,,mumbai,"norwest venture partners, nexus venture partners, helion venture partners, draper fisher jurvetson, peepul capital",private equity,4000000.0,series a,,other
2554,NaT,icustommadeit,,pune,group of angel investors,seed funding,250000.0,,,ecommerce
2555,NaT,pickmylaundry,,delhi,ghv accelerator,seed funding,100000.0,,,other
2556,NaT,belita,,mumbai,"india quotient, letsventure investors, lead angels",seed funding,400000.0,,,other
2557,NaT,ezysolare,,ahmedabad,infuse ventures,seed funding,,,,ecommerce
2558,NaT,foodtalkindia,,gurgaon,undisclosed investor,seed funding,500000.0,,,food
2559,NaT,instasafe,,bangalore,group of investors,seed funding,,,,saas
2560,NaT,eazy coach,,kolkata,ravi agarwal,seed funding,,,,edtech
2561,NaT,djubo.com,,delhi,ibibo group,private equity,,strategic investment,,technology
2562,NaT,betterbutter.in,,delhi,"growx ventures, manish singhal",seed funding,,,,other
2563,NaT,vyomo,,bangalore,rocket internet,private equity,2000000.0,pre-series a,,ecommerce
2564,NaT,rollmafia,,pune,equentia natural resources,seed funding,160000.0,,,food
2565,NaT,iamwire,,gurgaon,"li tao, li jian, draphant consultants, nitin garg, saurabh jain, mohit agarwal",seed funding,,,,media_entertainment
2566,NaT,dropkaffe,,bangalore,"manish singhal, p39 capital & others",seed funding,300000.0,,,logistics
2567,NaT,reverie,,bangalore,"aspada investment advisors, qualcomm ventures",private equity,4000000.0,series a,,technology
2568,NaT,infinite analytics,,mumbai,"ratan tata, nikhil vora & others",private equity,,bridge round,,technology
2569,2015-01-07,parcelled,,bangalore,"delhivery, tracxn labs",seed funding,,,2015.0,logistics
2570,2015-01-07,retigence technologies,,mumbai,omnivore partners,private equity,,series a,2015.0,technology
2571,2015-01-07,cloudcherry analytics,,chennai,"the chennai angels, idg ventures india",seed funding,1000000.0,,2015.0,other
2572,NaT,handyhome,,mumbai,"bessemer ventures, kae capital",seed funding,630000.0,,,technology
2573,2015-01-07,idreamcareer,,delhi,"ah ventures, vivek joshi, mohit satyanand & others",seed funding,,,2015.0,technology
2574,2015-01-07,ola cabs,,bangalore,ratan tata,private equity,,personal investment,2015.0,real_estate
2575,2015-01-07,nxtgen,,bangalore,"ifc, axon partners, intel capital",private equity,13500000.0,series a,2015.0,technology
2576,2015-02-07,bankbazaar,,chennai,"amazon, fidelity growth partners, mousse partners",private equity,60000000.0,series c n(more here),2015.0,fintech
2577,2015-02-07,gozoomo,,bangalore,saif partners,private equity,5000000.0,series a,2015.0,ecommerce
2578,2015-02-07,zenatix,,gurgaon,"rajan anandan, kunal bahl, rohit bansal, rahul khanna",seed funding,161000.0,,2015.0,other
2579,2015-03-07,culturealley,,jaipur,tiger global,private equity,6500000.0,series a,2015.0,edtech
2580,2015-03-07,goqii,,mumbai,vijay shekhar sharma,private equity,,pre-series a,2015.0,ecommerce
2581,2015-03-07,gingercrush,,ahmedabad,"gokul jaykrishna, brand capital",seed funding,1000000.0,,2015.0,other
2582,2015-04-07,elanic,,bangalore,"rebright partners, tracxn labs, aneesh reddy",seed funding,,,2015.0,ecommerce
2583,2015-04-07,stitchwood,,mumbai,"powai lake ventures, ajeet khurana & others",seed funding,395000.0,,2015.0,ecommerce
2584,2015-05-07,urban tailor,,bangalore,group of angel investors,seed funding,,,2015.0,technology
2585,2015-06-07,confirmttkt,,bangalore,pravin agarwala & others,seed funding,,,2015.0,technology
2586,2015-06-07,paper boat,,gurgaon,"sofina, hillhouse capital",private equity,30000000.0,series b,2015.0,food
2587,2015-06-07,getnow,,nagpur,atulya mittal,seed funding,,,2015.0,ecommerce
2588,2015-07-07,wudstay,,gurgaon,"mangroves capital partners, vikas saxena",private equity,3000000.0,series a,2015.0,other
2589,2015-07-07,liases foras,,delhi,dmg information asia pacific,private equity,5000000.0,series a,2015.0,real_estate
2590,2015-07-07,eatlo,,bangalore,"powai lake ventures, globeinvestor, abhishekh goyal",seed funding,,,2015.0,food
2591,2015-07-07,indialends,,delhi,"dsg consumer partners, siddharth parekh",private equity,,pre-series a,2015.0,fintech
2592,2015-08-07,quinto,,pune,jaydeep barman,seed funding,,,2015.0,food
2593,2015-08-07,saavn,,mumbai,"tiger global management, bertelsmann india, steadview capital, liberty media, mousse partners, quilvest",private equity,100000000.0,series c,2015.0,other
2594,2015-08-07,flytxt,,mumbai,"sunrise capital gmbh, big data investments b.v",private equity,11000000.0,series a,2015.0,technology
2595,2015-08-07,axtria,,india,"helion venture partners,amarpreet sawhney, deshpande foundation, fred khosravi, richard s. braddock",private equity,30000000.0,series c,2015.0,technology
2596,2015-08-07,33coupons,,kanpur,not disclosed,seed funding,20000.0,,2015.0,other
2597,2015-08-07,ampere,,coimbatore,ratan tata,seed funding,,,2015.0,other
2598,2015-08-07,hopping chef,,mumbai,mirah hospitality,seed funding,470000.0,strategic investment,2015.0,food
2599,2015-08-07,collectabillia,,bangalore,accel partners,private equity,7500000.0,series b,2015.0,technology
2600,2015-08-07,lendingkart,,ahmedabad,"saama capital, mayfield, ashvin chadha, shailesh mehta",private equity,10000000.0,series a,2015.0,fintech
2601,2015-08-07,lybrate,,delhi,"tiger global management, ratan tata, nexus venture partners",private equity,10200000.0,series a,2015.0,healthcare
2602,2015-08-07,zoomcar,,bangalore,"sequoia capital, empire angels, ngp",private equity,11000000.0,series b,2015.0,real_estate
2603,2015-09-07,xc2xa0news in shorts,,xcxanoida,xc2 xa0tiger global,private equity,,xc2 xa0series b,2015.0,other
2604,2015-09-07,xc2xa0bluestone,,xcxabangalore,"xc2 xa0ivycap ventures, accel partners, dragoneer investment group",private equity,,,2015.0,other
2605,2015-09-07,xc2xa0shopsity,,xcxagurgaon,"xc2 xa0 sandeep aggarwal, teruhide sato",seed funding,,,2015.0,other
2606,2015-09-07,xc2xa0notesgen,,xcxanew delhi,"xc2 xa0rajeev saraf, arvind jha, r. satya narayanan",seed funding,,,2015.0,ecommerce
2607,NaT,xc2xa0infinity assurance,,xcxanew delhi,xc2 xa0indian angel network,seed funding,,,,other
2608,2015-10-07,xc2xa0footprints education,,xcxagurgaon,"xc2 xa0letsventure, kumar bansal, kshitij jain",seed funding,,,2015.0,technology
2609,2015-10-07,xc2xa0loylty rewards,,xcxamumbai,xc2 xa0indianideas.com,private equity,,xc2 xa0late stage,2015.0,other
2610,NaT,xc2xa0ameyo,,xcxagurgaon,xc2 xa0forum synergies pe fund,private equity,,xc2 xa0series a,,technology
2611,NaT,xc2xa0mamagoto,,xcxanew delhi,xc2 xa0goldman sachs,private equity,,xc2 xa0series a,,food
2612,NaT,xc2xa0satvacart,,xcxagurgaon,xc2 xa0palaash ventures,seed funding,,,,food
2613,NaT,mysmartprice,,hyderabad,"accel partners, helion venture partners",private equity,10000000.0,series b,,other
2614,NaT,zenify,,bangalore,atul jalan,seed funding,,,,real_estate
2615,NaT,boxmyspace,,mumbai,"ritesh veera, singapore angel network, orios venture partners,",seed funding,300000.0,,,logistics
2616,NaT,hackerrank,,bangalore,hr technology fund,private equity,7500000.0,series c,,technology
2617,NaT,wickedride,,bangalore,undisclosed,seed funding,790000.0,,,real_estate
2618,NaT,wowexpress,,mumbai,tamarind family private trust,seed funding,500000.0,,,logistics
2619,NaT,oyo rooms,,gurgaon,"softbank, sequoia capital",private equity,100000000.0,series b,,other
2620,NaT,mobikon,,pune,jungle ventures,private equity,2300000.0,series b,,food
2621,NaT,instalively.com,,delhi,"anupam mittal, anand chandrasekaran, uday shankar, chetan bhagat",seed funding,,,,media_entertainment
2622,NaT,roadrunnr,,bangalore,"sequoia capital, nexus venture partners, blume ventures",private equity,11000000.0,series a,,logistics
2623,NaT,ketto,,mumbai,"pradyumna dalmia, sudhir rao & others",seed funding,700000.0,,,other
2624,NaT,quikwallet,,mumbai,snow leopard technology ventures,private equity,1600000.0,follow on funding,,fintech
2625,NaT,omnikart,,mumbai,"sumit gandhi, manish gandhi",seed funding,100000.0,,,ecommerce
2626,NaT,zo rooms,,delhi,"tiger global, orios venture partners.",private equity,15000000.0,no confirmation,,technology
2627,NaT,innoviti,,bangalore,"catamaran ventures, new india investment corporation",private equity,4850000.0,series a,,fintech
2628,NaT,zenradius,,bangalore,"tracxn labs, deepak singh",seed funding,,,,other
2629,NaT,joy by nature,,delhi,"mumbai angels, vriddhi fund, others",private equity,1000000.0,series a,,food
2630,NaT,iqlect,,bangalore,exfinity venture partners,private equity,2000000.0,series a,,technology
2631,NaT,degustibus,,mumbai,india value fund advisors,private equity,30000000.0,late stage,,fintech
2632,NaT,nestaway,,bangalore,"flipkart, tiger global",private equity,12750000.0,series a,,real_estate
2633,NaT,mswipe,,,"falcon edge capital, meru capital, ola, matrix partners, dsg consumer partners, axis bank",private equity,25000000.0,series b,,fintech
2634,NaT,myonsto,,ahmedabad,jayant bokadia,seed funding,320000.0,,,food
2635,NaT,icrushiflush,,mumbai,idg ventures india,seed funding,,,,other
2636,NaT,medgenome,,bangalore,sequoia capital,private equity,20000000.0,series b,,healthcare
2637,NaT,holidayiq,,bangalore,makemytrip,private equity,15000000.0,strategic investment,,other
2638,NaT,fitternity,,mumbai,exfinity venture partners,private equity,1000000.0,series a,,ecommerce
2639,NaT,quikr,,mumbai,"ab kinnevik, falcon edge capital, coatue management",private equity,60000000.0,late stage,,other
2640,NaT,jetsetgo,,delhi,yourwecan ventures,seed funding,,,,ecommerce
2641,NaT,broex,,gurgaon,lightspeed india,private equity,1000000.0,bridge round,,real_estate
2642,NaT,shopatplaces,,delhi,indian angel network,seed funding,,,,technology
2643,NaT,credr,,mumbai,fidelity growth partners,private equity,15000000.0,series a,,ecommerce
2644,NaT,managemyspa,,hyderabad,accel partners,private equity,6000000.0,series a,,technology
2645,NaT,townrush,,bangalore,lightspeed venture partners,seed funding,,,,logistics
2646,NaT,locus,,bangalore,"growx ventures, xc2 xa0 manish singhal",seed funding,,,,logistics
2647,NaT,bevy,,bangalore,varun agarwal & others,seed funding,,,,other
2648,NaT,pepperfry,,mumbai,"goldman sachs, zodius technology fund, bertelsmann india investments norwest venture partners.",private equity,100000000.0,series d,,ecommerce
2649,NaT,flipkart.com,,bangalore,steadview capital and existing investors,private equity,700000000.0,"late stage, 10th round more here",,ecommerce
2650,NaT,opinio,,bangalore,"accel partners, traxcn labs & others",seed funding,1300000.0,,,food
2651,NaT,zoctr,,mumbai,"sandeep parwal, krishan gupta & others",seed funding,1000000.0,,,healthcare
2652,NaT,zimmber,,mumbai,"idg ventures india, omidyar network, sherpalo ventures, xc2 xa0 mohandas pai",private equity,2000000.0,series a,,other
2653,NaT,truehb,,delhi,"sachin and binny bansal, malvinder and shivinder singh, gurpreet singh & others",seed funding,2400000.0,,,healthcare
2654,NaT,zovi.com / little app,,bangalore,"paytm, saif partners, xc2 xa0 tiger global management & others",private equity,50000000.0,series a,,ecommerce
2655,NaT,swajal,,gurgaon,abhishek gupta,private equity,1200000.0,series a,,other
2656,NaT,pipa bella,,mumbai,lionrock capital,private equity,600000.0,pre-series a,,other
2657,NaT,pragmatix,,mumbai,sidbi venture capital ltd,private equity,2400000.0,series a,,other
2658,NaT,droom.in,,delhi,"lightbox ventures, beenos",private equity,16000000.0,series a,,ecommerce
2659,NaT,madrat games,,bangalore,"kunal bahl, rohit bansal",seed funding,168000.0,,,edtech
2660,NaT,noodle play,,mumbai,"elliot stechman, gautam sinha, ambarish ray",seed funding,168000.0,,,food
2661,NaT,wassup,,chennai,b s nagesh,private equity,,pre-series a,,other
2662,NaT,cartisan,,bangalore,"youwecan ventures, xc2 xa0 aprameya radhakrishna",seed funding,,,,other
2663,NaT,lazylad,,gurgaon,"jai choi, kiyohiro sugashita, hirokazu",private equity,500000.0,pre-series a,,food
2664,NaT,tripfactory,,bangalore,"aarin capital partners,",private equity,,series a,,other
2665,NaT,prothom,,pune,oliphabs capital,private equity,2000000.0,series a,,other
2666,NaT,bona vita,,gurgaon,makemytrip,private equity,5000000.0,strategic investment,,technology
2667,2015-01-06,vyomo,,delhi,aprameya radhakrishna,seed funding,,,2015.0,other
2668,2015-01-06,veeba foods,,delhi,"dsg consumer partners, saama capital.",private equity,6000000.0,series b,2015.0,food
2669,2015-01-06,truebil,,mumbai,"kae capital, anupam mittal",seed funding,500000.0,,2015.0,ecommerce
2670,2015-01-06,meritnation,,delhi,infoedge,private equity,4000000.0,series c,2015.0,edtech
2671,2015-01-06,eattreatonline,,delhi,group of 15 angel investors,seed funding,350000.0,,2015.0,food
2672,2015-01-06,credr,,mumbai,growthstory,seed funding,,,2015.0,ecommerce
2673,2015-01-06,glamrs,,mumbai,"ventureworks india, blume ventures, batlivala & karani securities, nikunj jhaveri",private equity,1000000.0,pre-series a,2015.0,media_entertainment
2674,2015-01-06,proviera,,chennai,infuse ventures,private equity,550000.0,,2015.0,technology
2675,2015-01-06,arth designbuild,,hyderabad,srinivas tirupati,seed funding,500000.0,,2015.0,technology
2676,2015-02-06,saama,,pune,carrick capital partners,private equity,35000000.0,series a,2015.0,technology
2677,2015-02-06,allizhealth,,pune,mumbai angels & other angel investors,seed funding,350000.0,,2015.0,healthcare
2678,2015-02-06,karma healthcare,,udaipur,ennovent impact investment holding,private equity,,series a,2015.0,healthcare
2679,2015-03-06,entropy innovations,,mumbai,mark mobius & 9 other angel investors,seed funding,,,2015.0,other
2680,2015-03-06,propstack,,mumbai,dmg information,private equity,3000000.0,series a,2015.0,real_estate
